8252;mfk;I      L       North Mofu
8253;mfl;I      L       Putai
8254;mfm;I      L       Marghi South
8255;mfn;I      L       Cross River Mbembe
8256;mfo;I      L       Mbe
8257;mfp;I      L       Makassar Malay
8258;mfq;I      L       Moba
8259;mfr;I      L       Marrithiyel
8260;mfs;I      L       Mexican Sign Language
8261;mft;I      L       Mokerang
8262;mfu;I      L       Mbwela
8263;mfv;I      L       Mandjak
8264;mfw;I      E       Mulaha
8265;mfx;I      L       Melo
8266;mfy;I      L       Mayo
8267;mfz;I      L       Mabaan
8268;mga;mga    mga             I       H       Middle Irish (900-1200)
8269;mgb;I      L       Mararit
8270;mgc;I      L       Morokodo
8271;mgd;I      L       Moru
8272;mge;I      L       Mango
8273;mgf;I      L       Maklew
8274;mgg;I      L       Mpumpong
8275;mgh;I      L       Makhuwa-Meetto
8276;mgi;I      L       Lijili
8277;mgj;I      L       Abureni
8278;mgk;I      L       Mawes
8279;mgl;I      L       Maleu-Kilenge
8280;mgm;I      L       Mambae
8281;mgn;I      L       Mbangi
8282;mgo;I      L       Meta'
8283;mgp;I      L       Eastern Magar
8284;mgq;I      L       Malila
8285;mgr;I      L       Mambwe-Lungu
8286;mgs;I      L       Manda (Tanzania)
8287;mgt;I      L       Mongol
8288;mgu;I      L       Mailu
8289;mgv;I      L       Matengo
8290;mgw;I      L       Matumbi
8292;mgy;I      L       Mbunga
8293;mgz;I      L       Mbugwe
8294;mha;I      L       Manda (India)
8295;mhb;I      L       Mahongwe
8296;mhc;I      L       Mocho
8297;mhd;I      L       Mbugu
8298;mhe;I      L       Besisi
8299;mhf;I      L       Mamaa
8300;mhg;I      L       Margu
8302;mhi;I      L       Ma'di
8303;mhj;I      L       Mogholi
8304;mhk;I      L       Mungaka
8305;mhl;I      L       Mauwake
8306;mhm;I      L       Makhuwa-Moniga
8307;mhn;I      L       Mócheno
8308;mho;I      L       Mashi (Zambia)
8309;mhp;I      L       Balinese Malay
8310;mhq;I      L       Mandan
8311;mhr;I      L       Eastern Mari
8312;mhs;I      L       Buru (Indonesia)
8313;mht;I      L       Mandahuaca
8314;mhu;I      L       Digaro-Mishmi
8316;mhw;I      L       Mbukushu
8317;mhx;I      L       Maru
8318;mhy;I      L       Ma'anyan
8319;mhz;I      L       Mor (Mor Islands)
8320;mia;I      L       Miami
8321;mib;I      L       Atatláhuca Mixtec
8322;mic;mic    mic             I       L       Mi'kmaq
8323;mid;I      L       Mandaic
8324;mie;I      L       Ocotepec Mixtec
8325;mif;I      L       Mofu-Gudur
8326;mig;I      L       San Miguel El Grande Mixtec
8327;mih;I      L       Chayuco Mixtec
8328;mii;I      L       Chigmecatitlán Mixtec
8329;mij;I      L       Abar
8330;mik;I      L       Mikasuki
8331;mil;I      L       Peñoles Mixtec
8332;mim;I      L       Alacatlatzala Mixtec
8333;min;min    min             I       L       Minangkabau
8334;mio;I      L       Pinotepa Nacional Mixtec
8335;mip;I      L       Apasco-Apoala Mixtec
8336;miq;I      L       Mískito
8337;mir;I      L       Isthmus Mixe
8338;mis;mis    mis             S       S       Uncoded languages
8339;mit;I      L       Southern Puebla Mixtec
8340;miu;I      L       Cacaloxtepec Mixtec
8342;miw;I      L       Akoye
8343;mix;I      L       Mixtepec Mixtec
8344;miy;I      L       Ayutla Mixtec
8345;miz;I      L       Coatzospan Mixtec
8347;mjb;I      L       Makalero
8348;mjc;I      L       San Juan Colorado Mixtec
8349;mjd;I      L       Northwest Maidu
8350;mje;I      E       Muskum
8352;mjg;I      L       Tu
8353;mjh;I      L       Mwera (Nyasa)
8354;mji;I      L       Kim Mun
8355;mjj;I      L       Mawak
8356;mjk;I      L       Matukar
8357;mjl;I      L       Mandeali
8358;mjm;I      L       Medebur
8359;mjn;I      L       Ma (Papua New Guinea)
8360;mjo;I      L       Malankuravan
8361;mjp;I      L       Malapandaram
8362;mjq;I      E       Malaryan
8363;mjr;I      L       Malavedan
8364;mjs;I      L       Miship
8365;mjt;I      L       Sauria Paharia
8366;mju;I      L       Manna-Dora
8367;mjv;I      L       Mannan
8368;mjw;I      L       Karbi
8369;mjx;I      L       Mahali
8370;mjy;I      E       Mahican
8371;mjz;I      L       Majhi
8372;mka;I      L       Mbre
8373;mkb;I      L       Mal Paharia
8374;mkc;I      L       Siliput
8375;mkd;mac    mkd     mk      I       L       Macedonian
8376;mke;I      L       Mawchi
8377;mkf;I      L       Miya
8378;mkg;I      L       Mak (China)
8380;mki;I      L       Dhatki
8381;mkj;I      L       Mokilese
8382;mkk;I      L       Byep
8383;mkl;I      L       Mokole
8384;mkm;I      L       Moklen
8385;mkn;I      L       Kupang Malay
8386;mko;I      L       Mingang Doso
8387;mkp;I      L       Moikodi
8388;mkq;I      E       Bay Miwok
8389;mkr;I      L       Malas
8390;mks;I      L       Silacayoapan Mixtec
8391;mkt;I      L       Vamale
8392;mku;I      L       Konyanka Maninka
8393;mkv;I      L       Mafea
8394;mkw;I      L       Kituba (Congo)
8395;mkx;I      L       Kinamiging Manobo
8396;mky;I      L       East Makian
8397;mkz;I      L       Makasae
8398;mla;I      L       Malo
8399;mlb;I      L       Mbule
8400;mlc;I      L       Cao Lan
8402;mle;I      L       Manambu
8403;mlf;I      L       Mal
8404;mlg;mlg    mlg     mg      M       L       Malagasy
8405;mlh;I      L       Mape
8406;mli;I      L       Malimpung
8407;mlj;I      L       Miltu
8408;mlk;I      L       Ilwana
8409;mll;I      L       Malua Bay
8410;mlm;I      L       Mulam
8411;mln;I      L       Malango
8412;mlo;I      L       Mlomp
8413;mlp;I      L       Bargam
8414;mlq;I      L       Western Maninkakan
8415;mlr;I      L       Vame
8416;mls;I      L       Masalit
8417;mlt;mlt    mlt     mt      I       L       Maltese
8418;mlu;I      L       To'abaita
8419;mlv;I      L       Motlav
8420;mlw;I      L       Moloko
8421;mlx;I      L       Malfaxal
8423;mlz;I      L       Malaynon
8424;mma;I      L       Mama
8425;mmb;I      L       Momina
8426;mmc;I      L       Michoacán Mazahua
8427;mmd;I      L       Maonan
8428;mme;I      L       Mae
8429;mmf;I      L       Mundat
8430;mmg;I      L       North Ambrym
8431;mmh;I      L       Mehináku
8432;mmi;I      L       Musar
8433;mmj;I      L       Majhwar
8434;mmk;I      L       Mukha-Dora
8435;mml;I      L       Man Met
8436;mmm;I      L       Maii
8437;mmn;I      L       Mamanwa
8438;mmo;I      L       Mangga Buang
8439;mmp;I      L       Siawi
8440;mmq;I      L       Musak
8441;mmr;I      L       Western Xiangxi Miao
8443;mmt;I      L       Malalamai
8444;mmu;I      L       Mmaala
8445;mmv;I      E       Miriti
8446;mmw;I      L       Emae
8447;mmx;I      L       Madak
8448;mmy;I      L       Migaama
8449;mmz;I      L       Mabaale
8450;mna;I      L       Mbula
8451;mnb;I      L       Muna
8452;mnc;mnc    mnc             I       L       Manchu
8453;mnd;I      L       Mondé
8454;mne;I      L       Naba
8455;mnf;I      L       Mundani
8456;mng;I      L       Eastern Mnong
8457;mnh;I      L       Mono (Democratic Republic of Congo)
8458;mni;mni    mni             I       L       Manipuri
8459;mnj;I      L       Munji
8460;mnk;I      L       Mandinka
8461;mnl;I      L       Tiale
8462;mnm;I      L       Mapena
8463;mnn;I      L       Southern Mnong
8465;mnp;I      L       Min Bei Chinese
8466;mnq;I      L       Minriq
8467;mnr;I      L       Mono (USA)
8468;mns;I      L       Mansi
8470;mnu;I      L       Mer
8471;mnv;I      L       Rennell-Bellona
8472;mnw;I      L       Mon
8473;mnx;I      L       Manikion
8474;mny;I      L       Manyawa
8475;mnz;I      L       Moni
8476;moa;I      L       Mwan
8478;moc;I      L       Mocoví
8479;mod;I      E       Mobilian
8480;moe;I      L       Innu
8482;mog;I      L       Mongondow
8483;moh;moh    moh             I       L       Mohawk
8484;moi;I      L       Mboi
8485;moj;I      L       Monzombo
8486;mok;I      L       Morori
8488;mom;I      E       Mangue
8489;mon;mon    mon     mn      M       L       Mongolian
8490;moo;I      L       Monom
8491;mop;I      L       Mopán Maya
8492;moq;I      L       Mor (Bomberai Peninsula)
8493;mor;I      L       Moro
8494;mos;mos    mos             I       L       Mossi
8495;mot;I      L       Barí
8496;mou;I      L       Mogum
8497;mov;I      L       Mohave
8498;mow;I      L       Moi (Congo)
8499;mox;I      L       Molima
8500;moy;I      L       Shekkacho
8501;moz;I      L       Mukulu
8502;mpa;I      L       Mpoto
8503;mpb;I      L       Malak Malak
8504;mpc;I      L       Mangarrayi
8505;mpd;I      L       Machinere
8506;mpe;I      L       Majang
8508;mpg;I      L       Marba
8509;mph;I      L       Maung
8510;mpi;I      L       Mpade
8511;mpj;I      L       Martu Wangka
8512;mpk;I      L       Mbara (Chad)
8513;mpl;I      L       Middle Watut
8514;mpm;I      L       Yosondúa Mixtec
8515;mpn;I      L       Mindiri
8516;mpo;I      L       Miu
8517;mpp;I      L       Migabac
8518;mpq;I      L       Matís
8519;mpr;I      L       Vangunu
8520;mps;I      L       Dadibi
8521;mpt;I      L       Mian
8522;mpu;I      L       Makuráp
8523;mpv;I      L       Mungkip
8524;mpw;I      L       Mapidian
8525;mpx;I      L       Misima-Panaeati
8526;mpy;I      L       Mapia
8527;mpz;I      L       Mpi
8528;mqa;I      L       Maba (Indonesia)
8529;mqb;I      L       Mbuko
8530;mqc;I      L       Mangole
8532;mqe;I      L       Matepi
8533;mqf;I      L       Momuna
8534;mqg;I      L       Kota Bangun Kutai Malay
8535;mqh;I      L       Tlazoyaltepec Mixtec
8536;mqi;I      L       Mariri
8537;mqj;I      L       Mamasa
8538;mqk;I      L       Rajah Kabunsuwan Manobo
8539;mql;I      L       Mbelime
8540;mqm;I      L       South Marquesan
8541;mqn;I      L       Moronene
8542;mqo;I      L       Modole
8543;mqp;I      L       Manipa
8544;mqq;I      L       Minokok
8545;mqr;I      L       Mander
8546;mqs;I      L       West Makian
8547;mqt;I      L       Mok
8548;mqu;I      L       Mandari
8549;mqv;I      L       Mosimo
8550;mqw;I      L       Murupi
8551;mqx;I      L       Mamuju
8552;mqy;I      L       Manggarai
8553;mqz;I      L       Pano
8554;mra;I      L       Mlabri
8555;mrb;I      L       Marino
8556;mrc;I      L       Maricopa
8557;mrd;I      L       Western Magar
8558;mre;I      E       Martha's Vineyard Sign Language
8559;mrf;I      L       Elseng
8560;mrg;I      L       Mising
8561;mrh;I      L       Mara Chin
8562;mri;mao    mri     mi      I       L       Maori
8563;mrj;I      L       Western Mari
8564;mrk;I      L       Hmwaveke
8565;mrl;I      L       Mortlockese
8566;mrm;I      L       Merlav
8567;mrn;I      L       Cheke Holo
8568;mro;I      L       Mru
8569;mrp;I      L       Morouas
8570;mrq;I      L       North Marquesan
8571;mrr;I      L       Maria (India)
8572;mrs;I      L       Maragus
8573;mrt;I      L       Marghi Central
8574;mru;I      L       Mono (Cameroon)
8575;mrv;I      L       Mangareva
8576;mrw;I      L       Maranao
8577;mrx;I      L       Maremgi
8578;mry;I      L       Mandaya
8579;mrz;I      L       Marind
8580;msa;may    msa     ms      M       L       Malay (macrolanguage)
8581;msb;I      L       Masbatenyo
8582;msc;I      L       Sankaran Maninka
8583;msd;I      L       Yucatec Maya Sign Language
8584;mse;I      L       Musey
8585;msf;I      L       Mekwei
8586;msg;I      L       Moraid
8587;msh;I      L       Masikoro Malagasy
8588;msi;I      L       Sabah Malay
8589;msj;I      L       Ma (Democratic Republic of Congo)
8590;msk;I      L       Mansaka
8591;msl;I      L       Molof
8592;msm;I      L       Agusan Manobo
8593;msn;I      L       Vurës
8594;mso;I      L       Mombum
8595;msp;I      E       Maritsauá
8596;msq;I      L       Caac
8597;msr;I      L       Mongolian Sign Language
8598;mss;I      L       West Masela
8600;msu;I      L       Musom
8601;msv;I      L       Maslam
8602;msw;I      L       Mansoanka
8603;msx;I      L       Moresada
8604;msy;I      L       Aruamu
8605;msz;I      L       Momare
8606;mta;I      L       Cotabato Manobo
8607;mtb;I      L       Anyin Morofo
8608;mtc;I      L       Munit
8609;mtd;I      L       Mualang
8610;mte;I      L       Mono (Solomon Islands)
8611;mtf;I      L       Murik (Papua New Guinea)
8612;mtg;I      L       Una
8613;mth;I      L       Munggui
8614;mti;I      L       Maiwa (Papua New Guinea)
8615;mtj;I      L       Moskona
8616;mtk;I      L       Mbe'
8617;mtl;I      L       Montol
8618;mtm;I      E       Mator
8619;mtn;I      E       Matagalpa
8620;mto;I      L       Totontepec Mixe
8621;mtp;I      L       Wichí Lhamtés Nocten
8622;mtq;I      L       Muong
8623;mtr;I      L       Mewari
8624;mts;I      L       Yora
8625;mtt;I      L       Mota
8626;mtu;I      L       Tututepec Mixtec
8627;mtv;I      L       Asaro'o
8628;mtw;I      L       Southern Binukidnon
8629;mtx;I      L       Tidaá Mixtec
8630;mty;I      L       Nabi
8632;mua;I      L       Mundang
8633;mub;I      L       Mubi
8634;muc;I      L       Ajumbu
8635;mud;I      L       Mednyj Aleut
8636;mue;I      L       Media Lengua
8638;mug;I      L       Musgu
8639;muh;I      L       Mündü
8640;mui;I      L       Musi
8641;muj;I      L       Mabire
8642;muk;I      L       Mugom
8643;mul;mul    mul             S       S       Multiple languages
8644;mum;I      L       Maiwala
8646;muo;I      L       Nyong
8647;mup;I      L       Malvi
8648;muq;I      L       Eastern Xiangxi Miao
8649;mur;I      L       Murle
8650;mus;mus    mus             I       L       Creek
8651;mut;I      L       Western Muria
8652;muu;I      L       Yaaku
8653;muv;I      L       Muthuvan
8655;mux;I      L       Bo-Ung
8656;muy;I      L       Muyang
8657;muz;I      L       Mursi
8658;mva;I      L       Manam
8659;mvb;I      E       Mattole
8661;mvd;I      L       Mamboru
8662;mve;I      L       Marwari (Pakistan)
8663;mvf;I      L       Peripheral Mongolian
8664;mvg;I      L       Yucuañe Mixtec
8665;mvh;I      L       Mulgi
8666;mvi;I      L       Miyako
8668;mvk;I      L       Mekmek
8669;mvl;I      E       Mbara (Australia)
8671;mvn;I      L       Minaveha
8672;mvo;I      L       Marovo
8673;mvp;I      L       Duri
8674;mvq;I      L       Moere
8675;mvr;I      L       Marau
8676;mvs;I      L       Massep
8677;mvt;I      L       Mpotovoro
8678;mvu;I      L       Marfa
8679;mvv;I      L       Tagal Murut
8680;mvw;I      L       Machinga
8681;mvx;I      L       Meoswar
8682;mvy;I      L       Indus Kohistani
8683;mvz;I      L       Mesqan
8684;mwa;I      L       Mwatebu
8685;mwb;I      L       Juwal
8686;mwc;I      L       Are
8688;mwe;I      L       Mwera (Chimwera)
8689;mwf;I      L       Murrinh-Patha
8690;mwg;I      L       Aiklep
8691;mwh;I      L       Mouk-Aria
8692;mwi;I      L       Labo
8694;mwk;I      L       Kita Maninkakan
8695;mwl;mwl    mwl             I       L       Mirandese
8696;mwm;I      L       Sar
8697;mwn;I      L       Nyamwanga
8698;mwo;I      L       Central Maewo
8699;mwp;I      L       Kala Lagaw Ya
8700;mwq;I      L       Mün Chin
8701;mwr;mwr    mwr             M       L       Marwari
8702;mws;I      L       Mwimbi-Muthambi
8703;mwt;I      L       Moken
8704;mwu;I      E       Mittu
8705;mwv;I      L       Mentawai
8706;mww;I      L       Hmong Daw
8709;mwz;I      L       Moingi
8710;mxa;I      L       Northwest Oaxaca Mixtec
8711;mxb;I      L       Tezoatlán Mixtec
8712;mxc;I      L       Manyika
8713;mxd;I      L       Modang
8714;mxe;I      L       Mele-Fila
8715;mxf;I      L       Malgbe
8716;mxg;I      L       Mbangala
8717;mxh;I      L       Mvuba
8718;mxi;I      H       Mozarabic
8719;mxj;I      L       Miju-Mishmi
8720;mxk;I      L       Monumbo
8721;mxl;I      L       Maxi Gbe
8722;mxm;I      L       Meramera
8723;mxn;I      L       Moi (Indonesia)
8724;mxo;I      L       Mbowe
8725;mxp;I      L       Tlahuitoltepec Mixe
8726;mxq;I      L       Juquila Mixe
8727;mxr;I      L       Murik (Malaysia)
8728;mxs;I      L       Huitepec Mixtec
8729;mxt;I      L       Jamiltepec Mixtec
8730;mxu;I      L       Mada (Cameroon)
8731;mxv;I      L       Metlatónoc Mixtec
8732;mxw;I      L       Namo
8733;mxx;I      L       Mahou
8734;mxy;I      L       Southeastern Nochixtlán Mixtec
8735;mxz;I      L       Central Masela
8736;mya;bur    mya     my      I       L       Burmese
8737;myb;I      L       Mbay
8738;myc;I      L       Mayeka
8740;mye;I      L       Myene
8741;myf;I      L       Bambassi
8742;myg;I      L       Manta
8743;myh;I      L       Makah
8745;myj;I      L       Mangayat
8746;myk;I      L       Mamara Senoufo
8747;myl;I      L       Moma
8748;mym;I      L       Me'en
8750;myo;I      L       Anfillo
8751;myp;I      L       Pirahã
8753;myr;I      L       Muniche
8754;mys;I      E       Mesmes
8756;myu;I      L       Mundurukú
8757;myv;myv    myv             I       L       Erzya
8758;myw;I      L       Muyuw
8759;myx;I      L       Masaaba
8760;myy;I      L       Macuna
8761;myz;I      H       Classical Mandaic
8762;mza;I      L       Santa María Zacatepec Mixtec
8763;mzb;I      L       Tumzabt
8764;mzc;I      L       Madagascar Sign Language
8765;mzd;I      L       Malimba
8766;mze;I      L       Morawa
8768;mzg;I      L       Monastic Sign Language
8769;mzh;I      L       Wichí Lhamtés Güisnay
8770;mzi;I      L       Ixcatlán Mazatec
8771;mzj;I      L       Manya
8772;mzk;I      L       Nigeria Mambila
8773;mzl;I      L       Mazatlán Mixe
8774;mzm;I      L       Mumuye
8775;mzn;I      L       Mazanderani
8776;mzo;I      E       Matipuhy
8777;mzp;I      L       Movima
8778;mzq;I      L       Mori Atas
8779;mzr;I      L       Marúbo
8780;mzs;I      L       Macanese
8781;mzt;I      L       Mintil
8782;mzu;I      L       Inapang
8783;mzv;I      L       Manza
8784;mzw;I      L       Deg
8785;mzx;I      L       Mawayana
8786;mzy;I      L       Mozambican Sign Language
8787;mzz;I      L       Maiadomu
8788;naa;I      L       Namla
8789;nab;I      L       Southern Nambikuára
8790;nac;I      L       Narak
8792;nae;I      E       Naka'ela
8793;naf;I      L       Nabak
8794;nag;I      L       Naga Pidgin
8797;naj;I      L       Nalu
8798;nak;I      L       Nakanai
8799;nal;I      L       Nalik
8800;nam;I      L       Ngan'gityemerri
8801;nan;I      L       Min Nan Chinese
8802;nao;I      L       Naaba
8803;nap;nap    nap             I       L       Neapolitan
8804;naq;I      L       Khoekhoe
8805;nar;I      L       Iguta
8806;nas;I      L       Naasioi
8807;nat;I      L       Ca̱hungwa̱rya̱
8808;nau;nau    nau     na      I       L       Nauru
8809;nav;nav    nav     nv      I       L       Navajo
8810;naw;I      L       Nawuri
8811;nax;I      L       Nakwi
8812;nay;I      E       Ngarrindjeri
8813;naz;I      L       Coatepec Nahuatl
8814;nba;I      L       Nyemba
8815;nbb;I      L       Ndoe
8816;nbc;I      L       Chang Naga
8817;nbd;I      L       Ngbinda
8818;nbe;I      L       Konyak Naga
8820;nbg;I      L       Nagarchal
8821;nbh;I      L       Ngamo
8822;nbi;I      L       Mao Naga
8823;nbj;I      L       Ngarinyman
8824;nbk;I      L       Nake
8825;nbl;nbl    nbl     nr      I       L       South Ndebele
8826;nbm;I      L       Ngbaka Ma'bo
8827;nbn;I      L       Kuri
8828;nbo;I      L       Nkukoli
8829;nbp;I      L       Nnam
8830;nbq;I      L       Nggem
8831;nbr;I      L       Numana
8832;nbs;I      L       Namibian Sign Language
8833;nbt;I      L       Na
8834;nbu;I      L       Rongmei Naga
8835;nbv;I      L       Ngamambo
8836;nbw;I      L       Southern Ngbandi
8838;nby;I      L       Ningera
8840;nca;I      L       Iyo
8841;ncb;I      L       Central Nicobarese
8842;ncc;I      L       Ponam
8843;ncd;I      L       Nachering
8844;nce;I      L       Yale
8845;ncf;I      L       Notsi
8846;ncg;I      L       Nisga'a
8847;nch;I      L       Central Huasteca Nahuatl
8848;nci;I      H       Classical Nahuatl
8849;ncj;I      L       Northern Puebla Nahuatl
8850;nck;I      L       Na-kara
8851;ncl;I      L       Michoacán Nahuatl
8852;ncm;I      L       Nambo
8853;ncn;I      L       Nauna
8854;nco;I      L       Sibe
8856;ncq;I      L       Northern Katang
8857;ncr;I      L       Ncane
8858;ncs;I      L       Nicaraguan Sign Language
8859;nct;I      L       Chothe Naga
8860;ncu;I      L       Chumburung
8863;ncx;I      L       Central Puebla Nahuatl
8865;ncz;I      E       Natchez
8866;nda;I      L       Ndasa
8867;ndb;I      L       Kenswei Nsei
8868;ndc;I      L       Ndau
8869;ndd;I      L       Nde-Nsele-Nta
8870;nde;nde    nde     nd      I       L       North Ndebele
8871;ndf;I      H       Nadruvian
8872;ndg;I      L       Ndengereko
8873;ndh;I      L       Ndali
8874;ndi;I      L       Samba Leko
8875;ndj;I      L       Ndamba
8876;ndk;I      L       Ndaka
8877;ndl;I      L       Ndolo
8878;ndm;I      L       Ndam
8879;ndn;I      L       Ngundi
8880;ndo;ndo    ndo     ng      I       L       Ndonga
8881;ndp;I      L       Ndo
8882;ndq;I      L       Ndombe
8883;ndr;I      L       Ndoola
8884;nds;nds    nds             I       L       Low German
8885;ndt;I      L       Ndunga
8886;ndu;I      L       Dugun
8887;ndv;I      L       Ndut
8888;ndw;I      L       Ndobo
8889;ndx;I      L       Nduga
8890;ndy;I      L       Lutos
8891;ndz;I      L       Ndogo
8892;nea;I      L       Eastern Ngad'a
8893;neb;I      L       Toura (Côte d'Ivoire)
8894;nec;I      L       Nedebang
8895;ned;I      L       Nde-Gbite
8896;nee;I      L       Nêlêmwa-Nixumwak
8897;nef;I      L       Nefamese
8898;neg;I      L       Negidal
8899;neh;I      L       Nyenkha
8900;nei;I      A       Neo-Hittite
8901;nej;I      L       Neko
8902;nek;I      L       Neku
8904;nem;I      L       Nemi
8905;nen;I      L       Nengone
8906;neo;I      L       Ná-Meo
8907;nep;nep    nep     ne      M       L       Nepali (macrolanguage)
8908;neq;I      L       North Central Mixe
8909;ner;I      L       Yahadian
8910;nes;I      L       Bhoti Kinnauri
8911;net;I      L       Nete
8912;neu;I      C       Neo
8913;nev;I      L       Nyaheun
8914;new;new    new             I       L       Newari
8915;nex;I      L       Neme
8916;ney;I      L       Neyo
8917;nez;I      L       Nez Perce
8918;nfa;I      L       Dhao
8921;nfd;I      L       Ahwai
8929;nfl;I      L       Ayiwo
8935;nfr;I      L       Nafaanra
8938;nfu;I      L       Mfumte
8944;nga;I      L       Ngbaka
8945;ngb;I      L       Northern Ngbandi
8946;ngc;I      L       Ngombe (Democratic Republic of Congo)
8947;ngd;I      L       Ngando (Central African Republic)
8948;nge;I      L       Ngemba
8950;ngg;I      L       Ngbaka Manza
8951;ngh;I      L       Nǁng
8952;ngi;I      L       Ngizim
8953;ngj;I      L       Ngie
8954;ngk;I      L       Dalabon
8955;ngl;I      L       Lomwe
8956;ngm;I      L       Ngatik Men's Creole
8957;ngn;I      L       Ngwo
8959;ngp;I      L       Ngulu
8960;ngq;I      L       Ngurimi
8961;ngr;I      L       Engdewu
8962;ngs;I      L       Gvoko
8963;ngt;I      L       Kriang
8964;ngu;I      L       Guerrero Nahuatl
8965;ngv;I      E       Nagumi
8966;ngw;I      L       Ngwaba
8967;ngx;I      L       Nggwahyi
8968;ngy;I      L       Tibea
8969;ngz;I      L       Ngungwel
8970;nha;I      L       Nhanda
8971;nhb;I      L       Beng
8972;nhc;I      E       Tabasco Nahuatl
8973;nhd;I      L       Chiripá
8974;nhe;I      L       Eastern Huasteca Nahuatl
8975;nhf;I      L       Nhuwala
8976;nhg;I      L       Tetelcingo Nahuatl
8977;nhh;I      L       Nahari
8978;nhi;I      L       Zacatlán-Ahuacatlán-Tepetzintla Nahuatl
8980;nhk;I      L       Isthmus-Cosoleacaque Nahuatl
8982;nhm;I      L       Morelos Nahuatl
8983;nhn;I      L       Central Nahuatl
8984;nho;I      L       Takuu
8985;nhp;I      L       Isthmus-Pajapan Nahuatl
8986;nhq;I      L       Huaxcaleca Nahuatl
8987;nhr;I      L       Naro
8989;nht;I      L       Ometepec Nahuatl
8990;nhu;I      L       Noone
8991;nhv;I      L       Temascaltepec Nahuatl
8992;nhw;I      L       Western Huasteca Nahuatl
8993;nhx;I      L       Isthmus-Mecayapan Nahuatl
8994;nhy;I      L       Northern Oaxaca Nahuatl
8995;nhz;I      L       Santa María La Alta Nahuatl
8996;nia;nia    nia             I       L       Nias
8997;nib;I      L       Nakame
8999;nid;I      E       Ngandi
9000;nie;I      L       Niellim
9001;nif;I      L       Nek
9002;nig;I      E       Ngalakgan
9003;nih;I      L       Nyiha (Tanzania)
9004;nii;I      L       Nii
9005;nij;I      L       Ngaju
9006;nik;I      L       Southern Nicobarese
9007;nil;I      L       Nila
9008;nim;I      L       Nilamba
9009;nin;I      L       Ninzo
9010;nio;I      L       Nganasan
9012;niq;I      L       Nandi
9013;nir;I      L       Nimboran
9014;nis;I      L       Nimi
9015;nit;I      L       Southeastern Kolami
9016;niu;niu    niu             I       L       Niuean
9017;niv;I      L       Gilyak
9018;niw;I      L       Nimo
9019;nix;I      L       Hema
9020;niy;I      L       Ngiti
9021;niz;I      L       Ningil
9022;nja;I      L       Nzanyi
9023;njb;I      L       Nocte Naga
9025;njd;I      L       Ndonde Hamba
9029;njh;I      L       Lotha Naga
9030;nji;I      L       Gudanji
9031;njj;I      L       Njen
9033;njl;I      L       Njalgulgule
9034;njm;I      L       Angami Naga
9035;njn;I      L       Liangmai Naga
9036;njo;I      L       Ao Naga
9039;njr;I      L       Njerep
9040;njs;I      L       Nisa
9041;njt;I      L       Ndyuka-Trio Pidgin
9042;nju;I      L       Ngadjunmaya
9045;njx;I      L       Kunyi
9046;njy;I      L       Njyem
9047;njz;I      L       Nyishi
9048;nka;I      L       Nkoya
9049;nkb;I      L       Khoibu Naga
9050;nkc;I      L       Nkongho
9051;nkd;I      L       Koireng
9052;nke;I      L       Duke
9053;nkf;I      L       Inpui Naga
9054;nkg;I      L       Nekgini
9055;nkh;I      L       Khezha Naga
9056;nki;I      L       Thangal Naga
9057;nkj;I      L       Nakai
9058;nkk;I      L       Nokuku
9060;nkm;I      L       Namat
9061;nkn;I      L       Nkangala
9062;nko;I      L       Nkonya
9063;nkp;I      E       Niuatoputapu
9064;nkq;I      L       Nkami
9065;nkr;I      L       Nukuoro
9066;nks;I      L       North Asmat
9067;nkt;I      L       Nyika (Tanzania)
9068;nku;I      L       Bouna Kulango
9069;nkv;I      L       Nyika (Malawi and Zambia)
9070;nkw;I      L       Nkutu
9071;nkx;I      L       Nkoroo
9073;nkz;I      L       Nkari
9074;nla;I      L       Ngombale
9076;nlc;I      L       Nalca
9077;nld;dut    nld     nl      I       L       Dutch
9078;nle;I      L       East Nyala
9080;nlg;I      L       Gela
9082;nli;I      L       Grangali
9083;nlj;I      L       Nyali
9084;nlk;I      L       Ninia Yali
9085;nll;I      L       Nihali
9086;nlm;I      L       Mankiyali
9088;nlo;I      L       Ngul
9090;nlq;I      L       Lao Naga
9094;nlu;I      L       Nchumbulu
9095;nlv;I      L       Orizaba Nahuatl
9096;nlw;I      E       Walangama
9097;nlx;I      L       Nahali
9098;nly;I      L       Nyamal
9099;nlz;I      L       Nalögo
9100;nma;I      L       Maram Naga
9101;nmb;I      L       Big Nambas
9102;nmc;I      L       Ngam
9103;nmd;I      L       Ndumu
9104;nme;I      L       Mzieme Naga
9105;nmf;I      L       Tangkhul Naga (India)
9106;nmg;I      L       Kwasio
9107;nmh;I      L       Monsang Naga
9108;nmi;I      L       Nyam
9109;nmj;I      L       Ngombe (Central African Republic)
9110;nmk;I      L       Namakura
9111;nml;I      L       Ndemli
9112;nmm;I      L       Manangba
9113;nmn;I      L       ǃXóõ
9114;nmo;I      L       Moyon Naga
9115;nmp;I      E       Nimanbur
9116;nmq;I      L       Nambya
9117;nmr;I      E       Nimbari
9118;nms;I      L       Letemboi
9119;nmt;I      L       Namonuito
9120;nmu;I      L       Northeast Maidu
9121;nmv;I      E       Ngamini
9122;nmw;I      L       Nimoa
